"Gene","DPI3.lfc","DPI3.padj","DPI4.lfc","DPI4.padj","DPI5.lfc","DPI5.padj"
"TM4SF18",-0.0141751508673148,0.961597595897232,0.189065384658012,0.67095328126153,0.067060387836967,0.724327290958273
"TM4SF19",-0.0432696664188701,0.888350641933964,0.281726488942782,0.528500410929871,0.0351420740508474,0.897604625678562
"TM4SF4",3.4074347398772,0.000796971245635793,4.95386057403281,4.32294878801059e-07,4.28847383461215,1.79118056587177e-05
"TM4SF5",3.65705366687807,0.0262444864300397,5.35427687988749,0.00102768235152247,0.0947848726567438,0.0168412505680574
"TM6SF1",0.00964671869387912,0.978339352975908,-0.175536248079538,0.71010942015576,-0.0428837683766215,0.901314823833559
"TM6SF2",1.63349004969979,0.0181535582462573,2.88275101434437,3.01265136610677e-05,2.42506285144641,0.000667405443000952
"TM7SF2",-0.0730566580664546,0.81138452252334,0.210306403273459,0.634866809076542,0.0425648983898885,0.915441690641637
"TM7SF3",0.265258425027549,0.363321864058774,0.159451731963982,0.724005496683554,0.0497660301457653,0.901931709058798
"TM9SF1",0.300691602476537,0.123926031418179,0.14095962501776,0.622233969800973,0.0639655084447199,0.862721770792414
"TM9SF2",0.297448629097216,0.248281065629365,0.03521759997157,0.951429986919178,0.0393322694179499,0.933556528585469
"TM9SF3",0.593103609600229,0.148688211098431,0.176229677879056,0.714827090334166,0.0716476485513533,0.74485060885652
"TM9SF4",0.420658637187606,0.123206883757027,0.127424435086893,0.763678255026955,0.0980650910016218,0.776429411720234
"TMA16",-0.344067136528846,0.159166361213557,-0.168260080338928,0.638407113967918,-0.0788971471942343,0.832783375646619
"TMBIM1",-0.216480085269233,0.413066636612038,0.0439665034039501,0.91969520560742,0.0548073249587679,0.888168218904168
"TMBIM4",0.451765087382861,0.0568126332936455,0.134966088234077,0.710036429792471,0.0611785722910459,0.880288693450421
"TMBIM6",0.611256571260398,0.0611386719299938,0.25217219412248,0.535478676658394,0.113788964681516,0.713043929852709
"TMC4",1.47057674579758,0.0199851567193156,0.124789665560646,0.800358448029038,0.0733979706079574,0.691598804974366
"TMC5",0.542581272666252,0.154077721142809,0.123648891390349,0.788447154130239,0.0266183178314774,0.905198567928464
"TMC6",0.131713496316399,0.661149881029899,0.177075603971083,0.700234144406291,0.0374637048254943,0.926536911410357
"TMC7",0.140334368345029,0.580316453014348,0.0470316778927662,0.92804368024875,-0.00643682723683276,0.981684945009484
"TMC8",0.113591816460031,0.699510132366704,0.239797260513498,0.597397573883001,0.0592400502062568,0.796403942051993
"TMCC1",-0.80267559438065,0.000966766720960083,-0.564715368069287,0.027027492615612,-0.249014724301252,0.320892053552872
"TMCC2",-0.0137809404324309,0.963075014622108,0.622203549287409,0.205207509058085,0.0559731611336705,0.799434415127322
"TMCC3",-0.09431024519675,0.758385547220699,0.36641156072099,0.405563245320115,0.0714894553712066,0.803448495493483
"TMCO1",0.225331253004201,0.306605631505401,0.123355713234565,0.721382331475474,0.0857798972266516,0.815895671529025
"TMCO3",0.568972145811871,0.15788237413217,0.144725517579107,0.775155052029751,0.0594716334525753,0.759318114292628
"TMCO4",-0.0464350288731259,0.875833679396119,-0.0036243943797168,0.99542113387461,-0.0532042254721539,0.894218833557598
"TMCO6",0.267851049353542,0.195948908956211,0.178303611117471,0.542476761145145,-0.00112405680109797,0.997874261872778
"TMED1",0.253735341397598,0.336474215471742,0.255602882297709,0.470476806595597,0.281327907581901,0.283312258341662
"TMED10",0.211064545090217,0.399990775774578,0.0330546052553957,0.950675477443494,-0.013824844334698,0.981357440077017
"TMED2",0.311124092689321,0.282769863654734,0.145162721605089,0.749910218778885,0.0310028532143677,0.952443971264613
"TMED3",0.499841628090098,0.189665949424286,0.182377487597941,0.689477905646997,0.0352975192683646,0.887253003657722
"TMED4",0.744686544367307,0.0369539648999179,0.304566805070028,0.460355217697148,0.163509175811551,0.53731307320141
"TMED5",0.0989613002289467,0.714723498417666,-0.0502944030156908,0.923217325625289,0.0388153078093041,0.93508805739785
"TMED6",0.0334376065818015,0.920359098268667,0.217858655992905,0.638528992042698,0.208773665921783,0.347179562102506
"TMED7",0.389755442808679,0.226344808652632,0.154567306363461,0.750331948322798,0.07173790636476,0.831435220461053
"TMED8",0.536831855519205,0.115043691566309,-0.0830796088152146,0.879494493695101,0.0769232075367717,0.807373267037964
"TMED9",0.547690841705322,0.0712420211965648,0.517463162561448,0.119584210172372,0.278617672276939,0.306448148682388
"TMEFF1",-0.0266060733400398,0.932159780146335,1.0529343668103,0.0386630970469633,0.0807239339482808,0.713174173615184
"TMEFF2",0.216646987797066,0.454337252761597,0.226119717361595,0.598913588878509,-0.0155840660943243,0.959511282077436
"TMEM100",0.0200153618297173,0.943500500727427,-0.0525657418466684,0.91628453573063,0.00621887788109326,0.982960825963837
"TMEM101",0.566255488008369,0.0223565501960925,0.288661966369029,0.36109609726779,0.1698398200521,0.559268779811276
"TMEM102",-0.139821358443665,0.623406129929419,-0.0949486939522373,0.846887550083346,-0.115195909003656,0.703007920739381
"TMEM104",0.0992694424025154,0.684359148228121,0.105173845961763,0.790390971282886,0.116687392468714,0.721546207288336
"TMEM106A",0.693717187789554,0.0965188052877447,1.15126564915501,0.0158822400283567,0.824889667540052,0.0640651686140991
"TMEM106B",0.0720989320700969,0.796718065340842,-0.076795653931282,0.874342094806078,-0.0384290694104447,0.934396956231483
"TMEM106C",0.553285213773107,0.140103626722754,0.327923094775269,0.463018889517639,0.08007014776112,0.77218145971677
"TMEM107",0.610056002927229,0.0648559348420311,0.12197305606725,0.803355894579593,-0.00904042531741866,0.986369926150308
"TMEM108",-0.193993239143778,0.502043497513646,0.108183048162115,0.82818186407851,0.0691455359742506,0.84235885954666
"TMEM109",0.134682122402696,0.597613944259518,0.0367151688363669,0.941793958606905,0.0881865287001045,0.808386685703311
"TMEM11",-0.372124463684318,0.0127479841162377,-0.266364186108429,0.124969308121088,-0.14364182031052,0.525439989865628
"TMEM115",0.301862381140483,0.130944197368006,0.0274370129315306,0.946561895907533,-0.00303825849022566,0.996362955343011
"TMEM117",-0.707031386327086,0.0206090955124293,-0.366243644508467,0.299470198869841,-0.268713826401876,0.303184945393996
"TMEM119",-0.0928471008750778,0.729510554218511,-0.171644717450332,0.685655566749049,0.00685711578528749,0.984524845486751
"TMEM120A",0.289896236431139,0.248060579051475,0.370943203648342,0.204926872857104,0.26219272451187,0.3055416004017
"TMEM120B",0.664760510793011,0.0781738346221498,0.314834665906426,0.467500068694859,0.0908647667082121,0.751541594817804
"TMEM121",0.851312718968119,0.0843561698475679,0.647243897402192,0.194250022011955,0.0770019956884567,0.667043504132322
"TMEM123",-0.106989301226509,0.535133616996718,-0.0552778706925272,0.851389044796605,-0.0703245074634519,0.833397329906728
"TMEM125",0.825449824799252,0.0465770255249124,0.261985199741087,0.561389168557964,0.126260175126119,0.609219080776952
"TMEM126A",-0.434395781741028,0.0019725275912241,-0.277131871626061,0.0996435166082403,-0.0898393309518319,0.757035335397865
"TMEM126B",0.10284908548885,0.629316780203258,-0.0406121044436583,0.923217325625289,-0.0103309680616093,0.986009653014403
"TMEM127",0.269085632444812,0.121735714230552,0.223129914210265,0.30244975026567,0.198077732984357,0.338298077166557
"TMEM128",0.336490970609096,0.152459905045655,0.0892276822955344,0.820034676146204,-0.0125048259841226,0.982735498923049
"TMEM129",0.216527971410667,0.18733702350084,0.101626006372145,0.679415931476602,0.111925622739385,0.681533790679945
"TMEM130",-0.0106126537751263,0.963803662631632,1.29924146934057,0.0758775743254242,0.0441005223367743,0.742569618606149
"TMEM131",-0.0169399826162055,0.945250201378685,-0.327862686512645,0.153012416068106,-0.101958490968667,0.756360212750795
"TMEM131L",-0.128295998290893,0.647059877835982,-0.39076070765883,0.252854100166368,-0.0589634679534456,0.878256960736742
"TMEM132A",0.16187211296,0.599167336477967,0.897181186911165,0.0429462617603415,0.590555287877737,0.115742090173221
